,title,score,review_num,keyword,category
126,나의 첫 다이어트 근육 홈트,9.4,78,"['다이어터', '웨이트트레이닝', '와이드', '근육운동', '트위스트', '프레스']",건강
127,혈관 건강 비법(몸이 되살아나는),8.1,361,"['습관', '동맥경화증', '운동', '노화', '명의', '트린']",건강
128,유방암 희망 프로젝트(유방암 명의의),9.8,10,"['재발 방지', '대림', '부작용', '항암', '조직 검사', '마이']",건강
129,나는 질병없이 살기로 했다,9.7,63,"['모노', '다이어트', '생활습관', '재클린', '케네디', '크론병']",건강
130,"고혈압 치료, 나는 혈압약을 믿지 않는다(핵심만 읽는 전나무숲 건강이야기 03)",10.0,3,"['고생', '부작용', '면역력', '수치', '합병증', '환자']",건강
131,피 해독으로 만성질환 치료하기,10.0,5,"['경혈', '습관', '혈액 검사', '혈액 순환', '식습관', '트랜스지방']",건강
132,달리기의 과학(DK 운동의 과학 시리즈)(반양장),9.6,11,"['프론트', '플랭크', '인포', '해부학', '사이드', '스트링']",건강
133,매일척추,0.0,48,"['허리 디스크', '일상생활', '목 디스크', '치료법', '협착증', '척추측만증']",건강
134,우리 안의 사자: Caged Lion,10.0,2,"['필라테스', '건강', '조셉', '회복', '할리우드', '스트레칭']",건강
135,실버 인지놀이 워크북. 1,9.8,11,"['그림', '곤충', '색칠', '기억', '모양', '신발']",건강
136,추억 색칠하기 + 인지 워크북,9.5,6,"['회상', '달고나', '활동', '통행금지', '재봉틀', '미니스커트']",건강
137,펠덴크라이스의 ATM,8.8,5,"['레슨', '체형교정', '메소드', '자세교정', '움직임', '바른자세']",건강
138,스트레칭 아나토미(개정판 3판),10.0,1,"['투시', '스포츠', '프로그램', '엑스레이', '해부', '근력']",건강
139,"숨을, 쉬다",0.0,0,"['감정', '트라우마', '제주', '아마존', '고침', '회복력']",건강
