,title,score,review_num,keyword,category
92,씨뮬 10th 고1 영어 전국연합학력평가 3년간 모의고사(2022),10.0,4,"['학평', '영단어', '학년도', '회차', '특별 부록', '핸드북']",중/고등 참고서
93,EBS 강의노트 수능개념 정유빈의 찹쌀떡 수학: 확률과 통계(2022)(2023 수능대비),0.0,0,[],중/고등 참고서
94,EBS 강의노트 수능개념 레이나의 Listening 101(2022)(2023 수능대비),0.0,0,[],중/고등 참고서
95,주니어 리딩튜터 Level. 1,9.8,260,"['멘토', '렉사 일 지수', '사막여우', '지문', '고흐', '중학']",중/고등 참고서
96,쎈 중등 수학1(하)(2021),9.8,427,"['내신', '중학교', '중학 수학', '다면체', '작도', '기본 도형']",중/고등 참고서
97,EBS 윤혜정의 나비효과 입문편 워크북(2022),0.0,0,"['고전 시가', '소설 문학', '시 문학', '국어 영역', '지문', '주도']",중/고등 참고서
98,천일문 기본 문제집,10.0,3,"['분사 구문', '주요 구문', '원형 부정사', '부사절', '내신 문제', '문형']",중/고등 참고서
99,자이스토리 영어 독해 완성(2022),8.9,6,"['자이', '킬러 문제', '어휘', '서울대', '학력 평가', '성균관']",중/고등 참고서
100,100발100중 중등 수학 2-2 기말고사 기출문제집(2021),10.0,8,"['객관식', '내신 만점', '피타고라스 정리', '쌍둥이 문제', '전국 중학교 기출문제 분석', '문제 고난']",중/고등 참고서
101,60일 완성 뜯어먹는 중학 영단어 1800(스프링),9.7,195,"['영단어', '암 기장', '영국 영어', '영단', '미국 영어', '별책 부록']",중/고등 참고서
102,High Top(하이탑) 고등 화학1(2022)(전3권),9.7,143,"['원소', '중화 반응', '분자', '산화 환원 반응', '논구', '주기율표']",중/고등 참고서
103,쎈 개념 연산 중등 수학 1-1(개정판),8.3,2,"['유리수', '나눗셈', '소인수 분해', '학습 플래너', '최소공배수', '최대공약수']",중/고등 참고서
104,EBS 수학의 왕도 고등 수학(상)(2022)(양장본 HardCover),9.7,138,"['방정식', '다항식', '나머지 정리', '부등식', '인수 분해', '문항 유형']",중/고등 참고서
105,EBS 강의노트 수능개념 차영의 만만한 물리학1(2022)(2023 수능대비),0.0,0,[],중/고등 참고서
106,수력충전 중등 수학1(상)(2021),9.8,199,"['유리수', '소인수 분해', '최소공배수', '최대공약수', '정수', '좌표 평면']",중/고등 참고서
107,수력충전 고등 수학(상)(2021),9.7,119,"['방정식', '다항식', '부등식', '나머지 정리', '인수 분해', '복소수']",중/고등 참고서
108,개념원리 중학 수학 3-1(2022),9.7,211,"['인수 분해', '방정식', '다항식', '함수', '곱셈', '그래프']",중/고등 참고서
109,중학영문법 3800제 3학년(2022),10.0,15,"['내신 만점', '마더', '영어 예문', '특수 구문', '문장 완성', '서술형']",중/고등 참고서
110,오투 중등 과학 1-1(2022),10.0,3,"['생물', '도서', '지권', '변화', '다양', '기초']",중/고등 참고서
111,EBS 수능특강 고등 수학영역 수학 2(2021)(2022 수능대비),9.8,304,"['연계', '도함수', '미분 계수', '국어 어휘', '활용 정답', '함수']",중/고등 참고서
112,EBS 강의노트 수능개념 3주완성 개념끝판왕 정종영의 수학2(2022)(2023 수능대비),0.0,0,[],중/고등 참고서
113,EBS 강의노트 수능개념 박봄의 사회문화 개념홀릭(2022)(2023 수능대비),0.0,0,[],중/고등 참고서
114,일품 고등 수학(상) 684제(2022),9.8,73,"['수능', '방정식', '내신 문제', '다항식', '나머지 정리', '학교 시험']",중/고등 참고서
115,Rose Lee의 Grammar Holic(EBS),9.4,189,"['동사', '어법', '구문 독해', '영어', '수능 시험 준비', '공무원']",중/고등 참고서
116,쎈 고등 수학2(2021),9.8,414,[],중/고등 참고서
117,EBS 연계 변형특강 중학 과학 신입생 예비과정,9.6,106,"['생물', '중학교', '교과서 반영', '기체', '지권', '파동']",중/고등 참고서
118,EBS 강의노트 수능개념 김수연의 높이뛰기: 어휘편(2022)(2023 수능대비),0.0,0,[],중/고등 참고서
119,EBS 강의노트 수능개념 정선아의 처음부터 완벽하게 동아시아사(2022)(2023 수능대비),0.0,0,[],중/고등 참고서
120,EBS 강의노트 수능개념 강예람의 청출예람 생명과학1(2022)(2023 수능대비),0.0,0,[],중/고등 참고서
