,title,score,review_num,keyword,category
94,"코로나19, 걸리면 진짜 안 돼?",9.9,30,"['진료소', '코로나19', '응급 의학', '코로나바이러스', '응급 환자', '확진']",기술/공학
95,2022 기분파 운전면허 학과시험문제은행(1종 2종 공통)(5판),10.0,14,"['심혈', '핵심 요약정리', '토씨', '수험', '편집진', '최종 점검']",기술/공학
96,2022 물쌤닷컴 수질환경기사/산업기사 필기+필기 기출문제 세트(개정판 10판)(전2권),0.0,0,"['공학', '필답', '법규', '과락', '과년', '연습 문제 풀이']",기술/공학
97,한국주택 유전자. 1,10.0,6,"['상가 주택', '영단', '외인', '관사', '한옥', '난민']",기술/공학
98,프셉마음: 정형외과편,10.0,2,"['케이스', '병동', '질환', '해부학', '프리', '기능 검사']",기술/공학
99,2022 기분파 네일미용사 필기(13판),9.7,45,"['합격', '적중 모의고사', '핵심 이론', '보건 행정', '단기간', '출제 포인트']",기술/공학
100,2022 나합격 위험물기능사 필기+실기+무료동영상(나합격)(6판),9.2,49,"['필답', '개념 완성', '스터디 플래너', '최종 모의고사', '최종 마무리', '소화 약제']",기술/공학
101,향료와 향수 마스터(향수 입문자와 예비 조향사를 위한),10.0,2,"['레시피', '창업', '조향', '블랜딩', '실무', '자격증']",기술/공학
102,이화방어기제검사(검사지),10.0,3,"['문서', '해당 분야 전공', '상품', '교재']",기술/공학
103,건축시공기술사 장판지랑 암기법(길잡이)(개정판 9판),0.0,0,"['자격증 취득', '기술인', '건설업', '기억법', '암기', '무한 경쟁']",기술/공학
104,마스터 소방기술사 기출문제 풀이. 2(소방기술사 기출문제 풀이 시리즈),10.0,1,"['공부', '정답', '실전', '파악', '자료 분석', '제연']",기술/공학
105,2022 건설안전산업기사 필기 과년도 30개년 백과사전식 해설집(개정판 25판),0.0,0,"['대한민국 헌법', '연구용', '법과', '본서', '출제 문제', '문제 해설']",기술/공학
106,2022 전기기사 산업기사 필기,10.0,1,"['합격', '공부', '한국 전기 설비 규정', '과년', '완전 분석', '제어 공학']",기술/공학
107,표준 기계설계도표편람(개정증보판 7판)(양장본 HardCover),10.0,4,"['기계설계', '규격', '공학도', '플랜지', '치수 공차', '기하공차']",기술/공학
108,2022 산림 기사 산업기사. 1: 조림·임업경영(개정판 5판),0.0,1,"['산업기사 실기', '필답', '법률', '임도', '공학', '공무원']",기술/공학
109,2022 운전면허 학과·필기문제,0.0,0,"['핵심 요약 수록', '개인', '완전', '컴퓨터', '내기', '코스']",기술/공학
110,가구제작 및 목공예 기능사(6판),8.5,3,"['산업 안전', '비철 금속 재료', '필기', '열처리', '예상 문제', '색채 이론']",기술/공학
111,서울 도시계획이야기. 1(서울 격동의 50년과 나의 증언),9.7,10,"['서울시', '국토연구원', '판결문', '비사', '수서', '불광']",기술/공학
112,서울 도시계획이야기. 4,8.8,2,"['서울시', '국토연구원', '수서', '판결문', '비사', '김수근']",기술/공학
113,서울 도시계획이야기. 2,10.0,4,"['산업은행', '재개발', '전문 서적', '건설', '김수근', '개발 사업']",기술/공학
114,전문직 치과의사로의 긴 여정: 치의학 역사,0.0,0,"['치주', '구강', '방사선학', '기공', '마취', '임상']",기술/공학
115,건강식품 호전반응(증상으로 본),9.7,10,"['저체온', '심장 질환', '콜레스테롤', '비염', '신경 정신', '당뇨']",기술/공학
116,슬기로운 약국생활(2021)(개정판),10.0,1,"['개국', '노무', '권리금', '임차', '면세 사업', '계약서 작성']",기술/공학
117,일반기계기사 필기대비(2021),9.6,113,"['핵심 예상 문제', '압축성', '재료 역학', '연삭', '소성가공', '밀링']",기술/공학
118,백신 주의보,7.5,3,"['간염', '천연두', '제약 회사', '수은', '자폐증', '알루미늄']",기술/공학
119,재활 필라테스,10.0,8,"['의학', '캐딜락', '체어', '목과', '허리뼈', '관절']",기술/공학
120,2022 건축설비기사실기,10.0,5,"['단위 적용', '덕트', '위생 설비', '출제 예상 문제 수록', '연도', '적산']",기술/공학
121,고릴라는 핸드폰을 미워해(개정판),6.9,528,"['멸종 위기', '북극곰', '환경 이야기', '아토피 피부염', '청소년 도서', '나무젓가락']",기술/공학
122,방사선취급기술(한권으로 끝내는)(개정판 2판),10.0,5,"['계측', '원자핵', '선량', '측정기', '방사', '방사성']",기술/공학
123,산업안전기사 실기 한권끝장 필답형+작업형(2021)(에듀윌),9.6,78,"['문항', '회차', '기계 안전', '인간 공학', '필기', '특강']",기술/공학
124,2022 시대에듀 영양사 실제시험보기(개정판 13판),0.0,0,"['문항', '합격', '문제 풀이', '동향', '최신 시험', '본서']",기술/공학
125,2022 위험물기능장 실기(개정판),0.0,0,"['최근 기출 복원 문제', '과년', '기출 복원 문제', '실전 예상 문제', '고딕체', '표시']",기술/공학
126,반도체 드라이 에칭 기술,0.0,0,"['건식', '회로', '도서', '원자', '손상', '메커니즘']",기술/공학
127,기초 전기전자 에센스(260개의 핵심 개념으로 이해하는)(IT CookBook 363),9.6,15,"['오실로스코프', '직류기', '연산 증폭기', '하이브리드 자동차', '접합 다이오드', '전계 효과 트랜지스터']",기술/공학
128,Organic Chemistry NOTE. 1(3판),9.9,25,"['유기 화학', '디테일', '출제 범위', '라이드', '알킬', '알케인']",기술/공학
129,Organic Chemistry NOTE. 2,9.5,11,"['유기 화학', '디테일', '벤젠', '출제 범위', '방향 족 화합물', '알카인']",기술/공학
130,공사발주 가이드북(2022),10.0,1,"['과정 중심', '이해 관계자', '설국', '생애 주기', '성과 중심', '설계 단계']",기술/공학
131,2022 나합격 유기농업기능사 필기+실기+무료동영상,10.0,5,"['토양 관리', '필답', '작물 재배', '토양 오염', '족보', '육종']",기술/공학
132,프셉마음: 중환자 환자파악 편,10.0,1,"['중환자실', '케이스', '심전도', '검사', '신부전', '이해력']",기술/공학
133,프셉마음: 정맥주사편,10.0,5,"['혈관', '합병증', '말초', '부위', '스트레스 관리', '케어']",기술/공학
134,2022 유튜버 화박사 전임경 맞춤형화장품조제관리사 이론서(하),10.0,1,"['최신', '민원인', '핵심 이론 정리', '위생 관리', '연습 문제 수록', '도표']",기술/공학
135,2022 화박사 유튜버 전임경 맞춤형화장품조제관리사 블랙박스 실전고사 문제집,0.0,0,"['실시간', '강좌', '답변', '무료', '합격자', '돌풍']",기술/공학
136,2022 전산응용건축제도기능사 필기+무료동영상(나합격),8.1,19,"['개념 완성', '스터디 플래너', '최종 모의고사', '최종 마무리', '족보', '시크릿']",기술/공학
137,나이팅게일의 간호론,10.0,3,"['위로', '간호사', '보온', '청결', '환기', '수다']",기술/공학
138,최신 건설안전기술사. 1: 2022년 중대재해처벌법 적용(전면개정판 21판),0.0,0,"['종목', '답안 작성', '수험', '인간 공학', '공법', '유지관리']",기술/공학
139,에센스 소방시설의 설계 및 시공,10.0,1,"['기술사', '화재 안전 기준', '소방법', '할로겐 화합물', '시각 경보 장치', '자동 소화 장치']",기술/공학
