페스트(세계문학전집 267),9.4,2572,"['세계고전문학', '노벨문학상', '한국어', '재앙', '프랑스소설', '결국 행복']"
케이크와 맥주(세계문학전집 394)(반양장),9.4,17,"['성공', '필드', '드리', '로지', '창작', '쾌락']"
옷소매 붉은 끝동. 1,9.6,89,"['궁녀', '집주', '동궁', '임금', '도깨비', '전각']"
스토너(초판본)(양장본 HardCover),9.7,153,"['소설', '사랑', '영미소설', '인생', '문학', '소설가']"
밤의 여행자들(오늘의 젊은 작가 3)(양장본 HardCover),9.1,88,"['한국소설', '소설', '여행', '장편소설', '재난', '정글']"
쇼코의 미소,9.5,1192,"['소설집', '중 단편 소설', '젊은작가상', '타인', '소설가', '작가 상']"
내게 무해한 사람,9.3,1818,"['감정', '소설집', '관계', '한국현대소설', '중 단편 소설', '소설가']"
7년의 밤,9.3,2210,"['영화원작소설', '스릴러소설', '작가', '서원', '아들', '복수']"
여성향 게임 세계는 모브에게 가혹한 세계입니다. 6,10,6,"['일본라이트노벨', '판타지', '동생', '제물', '외편', '사별']"
회색 인간(김동식 소설집 1),9.3,244,"['작가', '소설집', '한국현대소설', '요괴', '부품', '게시판']"
고구려. 7: 동백과 한란,9.6,294,"['구려', '운명', '한국역사소설', '구부', '대하소설', '은나라']"
해리 포터 시리즈 1~4권 세트(해리포터 20주년 개정판)(전10권),9.5,234,"['영미소설', '고전', '영화원작소설', '성장소설', '판타지소설', '마법사']"
망원동 브라더스,9.7,45,"['작가', '한국현대소설', '인생', '옥탑방', '찌질', '세계문학상']"
늑대와 양피지. 5(익스트림 노벨(Extreme Novel)),10,2,[]
마녀의 여행. 11(S노벨 플러스(S Novel +)),0,0,"['흡혈귀', '소문', '채식주의', '폐기물', '저택', '탐정']"
문명. 1(양장본 HardCover),9.7,716,"['백과사전', '프랑스소설', '코로나 시대', '전쟁', '인류', '실험동물']"
여름은 오래 그곳에 남아(블랙 앤 화이트 72)(양장본 HardCover),9.5,212,"['건축가', '건축', '요미우리문학상', '무라카미 하루키', '일본 문단', '선생']"
피프티 피플,8.7,14,"['작가', '의료 정보', '화물차', '사연', '천재 소녀', '경멸']"
신곡 세트(세계문학전집)(전3권),9.5,225,"['세계고전문학', '연옥', '윌리엄 블레이크', '욕망', '재현', '운명']"
해리 포터와 마법사의 돌. 2(해리포터 20주년 개정판)(해리 포터 시리즈 1),9.7,163,"['영미소설', '고전', '영화원작소설', '성장소설', '판타지소설', '소설']"
용의자 X의 헌신(양장본 HardCover),9.6,615,"['미스터리', '영화원작소설', '경찰', '일본 추리 소설', '일본미스터리소설', '수사']"
이방인. 1,10,4
나나(소설Y)(양장본 HardCover),9.7,100,"['한국소설', '공감', '영혼', '영어', '수리', '페인트']"
옷소매 붉은 끝동. 2(완결),9.6,67,"['궁녀', '집주', '임금', '사내', '여자', '무수리']"
애린 왕자,9.5,135,"['세계고전문학', '동심', '표준어', '희망', '영어', '프랑스고전']"
프로젝트 헤일메리(앤디 위어 우주 3부작),9.8,99,"['소설', '영미소설', '우주', '영화원작소설', 'SF소설', '지구']"
이반 데니소비치의 하루(문예세계문학선 24),9.9,16,"['세계고전문학', '수용소', '소나타', '러시아소설', '이반', '러시아고전']"
문명. 2(양장본 HardCover),9.7,137,"['백과사전', '프랑스소설', '코로나 시대', '전쟁', '인류', '작품']"
삶의 한가운데(세계문학전집 28),9.9,88,"['세계고전문학', '작가', '소설', '나치즘', '광기', '독일소설']"
수레바퀴 아래서(세계문학전집 50),9.5,183,"['세계고전문학', '성장소설', '노벨 문학상', '자전 소설', '신학교', '소년']"
싯다르타(세계문학전집 58),9.6,334,"['세계고전문학', '노벨문학상', '윤회', '종교', '수레바퀴 아래', '독일소설']"
그리고 아무도 없었다(2판)(애거서 크리스티 추리문학 베스트 1),9.5,217,"['소설', '추리소설', '스릴러소설', '서스펜스', '무인도', '범인']"
제12회 젊은작가상 수상작품집(2021),8.9,584,"['한국소설', '소설집', '사랑', '중 단편 소설', '가능성', '장편소설']"
루팡의 딸,9.3,260,"['일본소설', '추리소설', '미스터리소설', '미스터리', '도둑', '대부']"
돌이킬 수 없는 약속,8.7,17555,"['소설', '미스터리', '미스터리소설', '교도소', '과거', '편지지']"
"칵테일, 러브, 좀비(안전가옥 쇼-트 2)",9.6,68,"['한국소설', '귀신', '스릴러소설', '작가', '스릴러', '나이프']"
당신 인생의 이야기(양장본 HardCover),9.7,92,"['소설집', '언어학자', '과학 소설', '만약', '사고 실험', '외모 지상주의']"
이반 데니소비치 수용소의 하루(세계문학전집 13),9.7,139,"['세계고전문학', '노벨문학상', '호프', '지배 권력', '강제 수용소', '러시아소설']"
피라네시,9.6,18,"['영미소설', '판타지', 'SF소설', '장편소설', '모험', '나머지 사람']"
연금술사,9.6,1570,"['모험', '성장소설', '연금술', '언어', '칼 융', '영혼']"
정령왕 엘퀴네스. 19(양장본 HardCover),10,4,"['정령', '고등 학생', '자각', '외전', '프로필', '은빛']"
비행운,9.4,336,"['소설', '소설집', '한국현대소설', '비극', '서사', '채무자']"
사서함 110호의 우편물,9.5,698,"['사랑', '다이어리', '이별', '시인', '피디', '무사']"
바깥은 여름,9.3,2115,"['소설집', '입동', '단편소설', '동인문학상', '시차', '이상문학상']"
자기 앞의 생(문학동네 세계문학)(양장본 HardCover),9.6,550,"['인생', '소설', '작가', '죽음', '삶', '성장소설']"
왜 나는 너를 사랑하는가(개정판)(양장본 HardCover),9.1,1389,"['사랑', '연애', '실연', '테러리즘', '러브 스토리', '친밀']"
