돈으로 살 수 없는 것들,9.6,216,"['지상주의', '자본주의', '생명 보험', '시장경제', '자율 규제', '도덕철학']"
정리하는 뇌,9.1,432,"['뇌과학', '경제학', '인지', '말콤 글래드웰', '인지심리학', '아웃 라이어']"
유시민의 글쓰기 특강,9.5,1369,"['인문교양', '인문학', '자유론', '논증', '독서법', '한국 현대사']"
"2021 해커스 한국사능력검정시험 기출문제집 심화(1,2,3급)(5판)",10,32,"['모의고사', '공략', '회차', '최신 기출', '부스터', '무료 해설 강의']"
생각의 탄생(양장본 HardCover),9.4,234,"['패턴 인식', '발상법', '마르셀 뒤샹', '제인 구달', '창조', '양자론']"
인간의 130가지 감정 표현법,9.3,43,"['대시보드', '묘사', '플롯', '자기혐오', '증발', '양태']"
2022년 유아특수 2차임용 합격상자,0,0,"['문항', '실전 모의고사', '교직', '수업 실연', '적성', '인성 면접']"
2022 하이패스 2차 영어수업실연 및 영어면접,0,0,[]
철학은 어떻게 삶의 무기가 되는가,9,1755,"['철학자', '니체', '아이디어', '후설', '교양철학', '컨설팅']"
수도자처럼 생각하기,9.4,84,"['행복', '디팩', '초프라', '다르마', '나스닥', '루틴']"
내 안의 어린아이가 울고 있다,9.6,47,"['트라우마', '내면 아이', '임상 심리학', '애착 이론', '마음치유', '자아']"
"전망하는 인간, 호모 프로스펙투스(반양장)",10,14,"['김경일', '상상', '긍정 심리학', '미래', '김태훈', '가능성']"
호모 데우스,9.3,2087,"['인문교양', '인류학', '사피엔스', '인본주의', '자연 선택', '인류세']"
시절의 독서,10,3,"['상처', '카프카', '대법관', '책읽기', '버지니아 울프', '고백']"
